radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,260,23041,10536712,-1,-73.9736,40.7462,1000,1,1,1761226144,1761226144,0
LTE,310,260,23041,10536711,-1,-73.9753,40.7469,1000,3,1,1761226165,1761301442,0
LTE,310,260,23041,11677192,-1,-73.9766,40.7476,1000,1,1,1761226220,1761226220,0
LTE,310,260,23041,11707400,-1,-73.9796,40.7489,1000,5,1,1761226245,1761301442,0
LTE,310,260,23041,11499271,-1,-73.9783,40.7484,1000,2,1,1761226253,1761301442,0
LTE,310,260,23041,12073991,-1,-73.9801,40.7491,1000,1,1,1761226419,1761226419,0
LTE,310,260,23041,32799500,-1,-73.9824,40.75,1000,2,1,1761226517,1761301442,0
LTE,310,260,23041,13290248,-1,-73.9842,40.7508,1000,1,1,1761226547,1761226547,0
LTE,310,260,23041,12587266,-1,-73.9822,40.7515,1000,2,1,1761229189,1761301442,0
LTE,310,260,23041,11240211,-1,-73.9806,40.7539,1000,3,1,1761229910,1770084725,0
LTE,310,260,23041,32648961,-1,-73.983,40.754,1000,1,1,1761230439,1761230439,0
LTE,310,260,23041,11708162,-1,-73.9846,40.7545,1000,5,1,1761230831,1761301443,0
LTE,310,260,23041,19977475,-1,-73.985,40.755,1000,2,1,1761230877,1761301443,0
LTE,310,260,23041,11708168,-1,-73.9848,40.755,1000,1,1,1761233849,1761233849,0
LTE,310,260,22753,26570251,-1,-73.9846,40.7545,1000,1,1,1761233998,1761233998,0
LTE,310,260,23041,32820237,-1,-73.9859,40.7525,1000,2,1,1761234926,1761301443,0
LTE,310,260,23041,11717385,-1,-73.9867,40.7521,1000,3,1,1761235021,1761436023,0
LTE,310,260,23041,11717384,-1,-73.9862,40.7517,1000,1,1,1761235062,1761235062,0
LTE,310,260,23042,10538755,-1,-73.9738,40.7547,1000,1,1,1761288560,1761288560,0
LTE,310,260,23041,11683585,-1,-73.9739,40.7545,1000,4,1,1761288623,1761354001,0
LTE,310,260,23041,11683587,-1,-73.9745,40.7538,1000,3,1,1761288752,1761354001,0
LTE,310,260,23041,11683593,-1,-73.9748,40.753,1000,1,1,1761288962,1761288962,0
LTE,310,260,23041,37610756,-1,-73.9744,40.7524,1000,1,1,1761289002,1761289002,0
LTE,310,260,23041,11717707,-1,-73.9739,40.752,1000,2,1,1761289876,1761354001,0
LTE,310,260,23041,13104392,-1,-73.9737,40.752,1000,1,1,1761289110,1761289110,0
LTE,310,260,23041,11717709,-1,-73.974,40.7518,1000,1,1,1761291403,1761291403,0
LTE,310,260,23041,11717641,-1,-73.9746,40.7519,1000,2,1,1761291439,1761354001,0
LTE,310,260,23041,11717651,-1,-73.9752,40.7521,1000,1,1,1761291549,1761291549,0
LTE,310,260,23041,14780423,-1,-73.9756,40.752,1000,3,1,1761291605,1770084725,0
LTE,310,260,23041,13868563,-1,-73.9796,40.7529,1000,1,1,1761294219,1761294219,0
LTE,310,260,23041,11709193,-1,-73.9803,40.7519,1000,3,1,1761294232,1761354001,0
LTE,310,260,23041,13868547,-1,-73.9813,40.7501,1000,6,1,1761294425,1761354001,0
LTE,310,260,23041,12073987,-1,-73.9818,40.7492,1000,1,1,1761294762,1761294762,0
LTE,310,260,23041,11722497,-1,-73.9833,40.7474,1000,2,1,1761294858,1761354001,0
LTE,310,260,23041,12751116,-1,-73.9831,40.7477,1000,1,1,1761296179,1761296179,0
LTE,310,260,23041,11722499,-1,-73.9842,40.7462,1000,1,1,1761296386,1761296386,0
LTE,310,260,23041,15284995,-1,-73.9846,40.7456,1000,3,1,1761296491,1761354001,0
LTE,310,260,23041,11638018,-1,-73.9847,40.7449,1000,3,1,1761296617,1761354002,0
LTE,310,260,23041,11638093,-1,-73.9854,40.7441,1000,2,1,1761296705,1761354002,0
LTE,310,260,23041,11638033,-1,-73.9859,40.7436,1000,1,1,1761296778,1761296778,0
LTE,310,260,23041,11723016,-1,-73.9861,40.7434,1000,1,1,1761296815,1761296815,0
LTE,310,260,23041,15292428,-1,-73.9866,40.7428,1000,1,1,1761296994,1761296994,0
LTE,310,260,23041,11705608,-1,-73.9885,40.7427,1000,3,1,1761297033,1761354002,0
LTE,310,260,23041,15292418,-1,-73.9875,40.7427,1000,1,1,1761297139,1761297139,0
LTE,310,260,23041,12532738,-1,-73.9881,40.7426,1000,2,1,1761297288,1761354002,0
LTE,310,260,23041,12532744,-1,-73.9885,40.7421,1000,1,1,1761297838,1761297838,0
LTE,310,260,23041,32602113,-1,-73.989,40.7422,1000,1,1,1761298142,1761298142,0
LTE,310,260,23041,15221259,-1,-73.9896,40.7433,1000,2,1,1761298368,1761354002,0
LTE,310,260,23041,11705609,-1,-73.9904,40.7436,1000,2,1,1761298452,1761354002,0
LTE,310,260,23041,32521739,-1,-73.9913,40.744,1000,2,1,1761298543,1761354003,0
LTE,310,260,23041,11705361,-1,-73.993,40.7227,4870,3,1,1761298744,1762452372,0
LTE,310,260,23041,11705352,-1,-73.9913,40.7451,1000,1,1,1761298806,1761298806,0
LTE,310,260,23041,11705363,-1,-73.9915,40.7457,1000,2,1,1761298852,1761354002,0
LTE,310,260,23041,11705353,-1,-73.9915,40.7458,1000,1,1,1761298870,1761298870,0
LTE,310,260,23041,32176140,-1,-73.9928,40.7462,1000,2,1,1761298967,1761354003,0
LTE,310,260,23041,32176139,-1,-73.9936,40.7465,1000,1,1,1761299025,1761299025,0
LTE,310,260,23041,15321092,-1,-73.9949,40.7471,1000,4,1,1761299158,1761354003,0
LTE,310,260,23041,12817159,-1,-73.9966,40.748,1000,2,1,1761299294,1761354003,0
LTE,310,260,23041,10567945,-1,-73.9959,40.7491,1000,4,1,1761299475,1761354003,0
LTE,310,260,23041,10567939,-1,-73.9951,40.7498,1000,1,1,1761299656,1761299656,0
LTE,310,260,23041,10567943,-1,-73.9947,40.7504,1000,3,1,1761299701,1761354003,0
LTE,310,260,23041,32812299,-1,-73.9942,40.751,1000,1,1,1761299988,1761299988,0
LTE,310,260,23041,10566151,-1,-73.9935,40.7514,1000,3,1,1761300141,1761354003,0
LTE,310,260,23041,11718153,-1,-73.992,40.7509,1000,2,1,1761300201,1762570759,0
LTE,310,260,23041,13837059,-1,-73.9914,40.7504,1000,1,1,1761300339,1761300339,0
LTE,310,260,23041,32622081,-1,-73.9907,40.7502,1000,1,1,1761300425,1761300425,0
LTE,310,260,23041,122176005,-1,-73.9906,40.7497,1000,1,1,1761300464,1761300464,0
LTE,310,260,23041,32597249,-1,-73.9872,40.7486,1000,2,1,1761300709,1761354003,0
LTE,310,260,23041,32374275,-1,-73.9859,40.7482,1000,5,1,1761300761,1761354003,0
LTE,310,260,23041,32374351,-1,-73.9851,40.7481,1000,2,1,1761300871,1761354003,0
LTE,310,260,23041,11706955,-1,-73.9857,40.7488,1000,3,1,1761300955,1761354003,0
LTE,310,260,23041,10536457,-1,-73.9865,40.7487,1000,1,1,1761301400,1761301400,0
LTE,310,260,23041,11706895,-1,-73.9852,40.7486,1000,3,1,1761301689,1761354003,0
LTE,310,260,23041,14709771,-1,-73.9857,40.7487,1000,1,1,1761302813,1761302813,0
LTE,310,260,23041,11705351,-1,-73.986,40.7484,1000,1,1,1761303361,1761303361,0
LTE,310,260,23041,14710029,-1,-73.9856,40.7484,1000,1,1,1761303817,1761303817,0
LTE,310,260,23040,14460171,-1,-74.0128,40.7015,1000,1,1,1761385512,1761385512,0
LTE,310,260,23040,33140227,-1,-74.0125,40.7021,1000,1,1,1761385894,1761385894,0
LTE,310,260,23040,14111233,-1,-74.013,40.7026,1000,1,1,1761385987,1761385987,0
LTE,310,260,23040,10570503,-1,-74.0141,40.7005,1207,4,1,1761386096,1774323608,0
LTE,310,260,23040,11638536,-1,-74.0135,40.7052,1000,4,1,1761387551,1761436023,0
LTE,310,260,23040,11638530,-1,-74.0132,40.7059,1000,1,1,1761388286,1761388286,0
LTE,310,260,23040,11638529,-1,-74.0125,40.7067,1000,9,1,1761388318,1762452370,0
LTE,310,260,23040,35773955,-1,-74.0118,40.7067,1000,3,1,1761388587,1762452370,0
LTE,310,260,23040,32811778,-1,-74.0112,40.7067,1000,3,1,1761388668,1762452370,0
LTE,310,260,23040,12117507,-1,-74.0102,40.7066,1000,1,1,1761388983,1761388983,0
LTE,310,260,23040,35773953,-1,-74.0104,40.7069,1000,1,1,1761389027,1761389027,0
LTE,310,260,23040,32811788,-1,-74.0108,40.7073,1000,1,1,1761389075,1761389075,0
LTE,310,260,23040,12117513,-1,-74.0112,40.7074,1000,1,1,1761389157,1761389157,0
LTE,310,260,23040,11707912,-1,-74.0117,40.7077,1000,1,1,1761389259,1761389259,0
LTE,310,260,23040,11637762,-1,-74.011,40.7085,1000,2,1,1761389584,1761436023,0
LTE,310,260,23040,12070658,-1,-74.0115,40.7086,1000,2,1,1761389437,1761436023,0
LTE,310,260,23040,12070657,-1,-74.0115,40.7095,1000,2,1,1761389668,1761436023,0
LTE,310,260,23040,12081411,-1,-74.0107,40.709,1000,1,1,1761389638,1761389638,0
LTE,310,260,23040,14206211,-1,-74.0121,40.7102,1000,2,1,1761389701,1761436023,0
LTE,310,260,23040,14206215,-1,-74.0115,40.7115,1000,3,1,1761390248,1761436023,0
LTE,310,260,23040,31512597,-1,-74.0122,40.7114,1000,1,1,1761390556,1761390556,0
LTE,310,260,23040,14509832,-1,-74.0123,40.7111,1000,1,1,1761390588,1761390588,0
LTE,310,260,23040,14206217,-1,-74.0128,40.7111,1000,1,1,1761390672,1761390672,0
LTE,310,260,23040,11678989,-1,-74.0122,40.712,1000,3,1,1761392096,1761436023,0
LTE,310,260,23040,11678979,-1,-74.0103,40.7117,1000,2,1,1761392317,1761436023,0
LTE,310,260,23040,14963969,-1,-74.0098,40.7115,1000,3,1,1761392426,1761436023,0
LTE,310,260,23040,11678978,-1,-74.0089,40.7115,1000,1,1,1761392672,1761392672,0
LTE,310,260,23040,11678977,-1,-74.0082,40.7118,1000,3,1,1761392742,1761436023,0
LTE,310,260,23040,32616450,-1,-74.0074,40.7121,1000,1,1,1761392938,1761392938,0
LTE,310,260,23040,11681027,-1,-74.007,40.7122,1000,1,1,1761393042,1761393042,0
LTE,310,260,23040,11681033,-1,-74.0059,40.7122,1000,5,1,1761393516,1761436023,0
LTE,310,260,23040,12538631,-1,-74.0034,40.7144,1000,3,1,1761393962,1761436023,0
LTE,310,260,23040,11684103,-1,-74.0033,40.7152,1000,1,1,1761394134,1761394134,0
LTE,310,260,23040,32616962,-1,-74.0033,40.7156,1000,1,1,1761394164,1761394164,0
LTE,310,260,23040,11684113,-1,-74.0028,40.716,1000,2,1,1761394218,1761436023,0
LTE,310,260,23040,11683848,-1,-74.0032,40.7163,1000,1,1,1761394319,1761394319,0
LTE,310,260,23040,11683842,-1,-74.0046,40.717,1000,1,1,1761394463,1761394463,0
LTE,310,260,23040,11236611,-1,-74.0041,40.7169,1000,1,1,1761394430,1761394430,0
LTE,310,260,23040,11683843,-1,-74.006,40.7177,1000,6,1,1761394499,1761436023,0
LTE,310,260,23040,32326914,-1,-74.0069,40.7192,1000,6,1,1761394753,1761436023,0
LTE,310,260,23040,14622471,-1,-73.9992,40.7352,1829,2,1,1761395685,1762570759,0
LTE,310,260,23040,14626825,-1,-74.0014,40.732,2218,3,1,1761395703,1762570759,0
LTE,310,260,23040,14610690,-1,-74.0054,40.7283,1000,3,1,1761395788,1761436023,0
LTE,310,260,23040,14610689,-1,-74.0027,40.7336,1000,2,1,1761395936,1761436023,0
LTE,310,260,23040,88172289,-1,-74.0028,40.7338,1000,1,1,1761396052,1761396052,0
LTE,310,260,23040,88172299,-1,-74.0029,40.7342,1000,1,1,1761396119,1761396119,0
LTE,310,260,23040,12074243,-1,-74.0033,40.7351,1000,3,1,1761396152,1761436023,0
LTE,310,260,23040,12074242,-1,-74.0037,40.7354,1000,2,1,1761396247,1761436023,0
LTE,310,260,23040,33608964,-1,-74.0048,40.735,1000,4,1,1761396684,1761436023,0
LTE,310,260,23040,32788484,-1,-74.0046,40.734,1000,1,1,1761396897,1761396897,0
LTE,310,260,23040,12066564,-1,-74.0045,40.7336,1000,1,1,1761396940,1761396940,0
LTE,310,260,23040,12066567,-1,-74.0039,40.7331,1000,4,1,1761396974,1761436023,0
LTE,310,260,23040,12066568,-1,-74.0046,40.7328,1000,3,1,1761397079,1761436023,0
LTE,310,260,23040,11716103,-1,-74.0052,40.7326,1000,2,1,1761397124,1761436023,0
LTE,310,260,23040,88172300,-1,-74.0028,40.7335,1000,2,1,1761397697,1761436023,0
LTE,310,260,23041,88171276,-1,-73.9899,40.7547,1000,3,1,1761399306,1761436023,0
LTE,310,260,23041,11680520,-1,-73.9892,40.7532,1000,3,1,1761399546,1761436023,0
LTE,310,260,23041,11680519,-1,-73.9884,40.7539,1000,1,1,1761399468,1761399468,0
LTE,310,260,23041,11238665,-1,-73.9887,40.7527,1000,2,1,1761400140,1761436023,0
LTE,310,260,23041,11238663,-1,-73.9878,40.7524,1000,2,1,1761400207,1761436023,0
LTE,310,260,23041,11707401,-1,-73.984,40.7508,1000,1,1,1761400798,1761400798,0
LTE,310,260,23041,14914050,-1,-74.0045,40.7539,1000,11,1,1761479754,1761517263,0
LTE,310,260,23041,14914049,-1,-74.004,40.7535,1000,1,1,1761479825,1761479825,0
LTE,310,260,23041,14914056,-1,-74.0055,40.7543,1000,3,1,1761479992,1761517263,0
LTE,310,260,23041,227853899,-1,-74.0047,40.754,1000,3,1,1761480496,1761517263,0
LTE,310,260,23041,227853839,-1,-74.003,40.7546,1000,4,1,1761481019,1761517263,0
LTE,310,260,23041,32680709,-1,-74.0019,40.7526,1000,1,1,1761482136,1761482136,0
LTE,310,260,23041,11715407,-1,-74.0013,40.7522,1000,2,1,1761482220,1761517263,0
LTE,310,260,23041,32568849,-1,-74.002,40.7533,1000,1,1,1761482720,1761482720,0
LTE,310,260,23041,32680708,-1,-74.0015,40.7532,1000,1,1,1761482868,1761482868,0
LTE,310,260,23040,10566919,-1,-73.9935,40.7071,3131,2,1,1761744642,1762452370,0
NR,310,260,5898240,5563568431,-1,-73.9908,40.7346,1000,2,1,1761749792,1762452369,0
LTE,310,260,23040,10566921,-1,-73.9911,40.7352,1000,1,1,1761752233,1761752233,0
LTE,310,260,21507,21709868,-1,-73.9911,40.7352,1000,1,1,1761752263,1761752263,0
LTE,310,240,21507,21737985,-1,-73.9911,40.7352,1000,1,1,1761752323,1761752323,0
LTE,310,260,23040,14622977,-1,-73.9907,40.7068,3159,3,1,1761752343,1771913881,0
LTE,310,260,23040,36844293,-1,-73.9908,40.7139,2372,2,1,1761752353,1764627062,0
LTE,310,240,2332,29278084,-1,-73.9911,40.7352,1000,1,1,1761752593,1761752593,0
NR,310,260,5898240,5372178434,-1,-74.0016,40.7214,1774,2,1,1761752663,1762452370,0
LTE,310,260,23040,11707906,-1,-74.0119,40.7076,1000,2,1,1761752693,1762452370,0
NR,310,260,5898240,5430808888,-1,-74.012,40.7076,1000,1,1,1761752693,1761752693,0
NR,310,260,5898240,5467656503,-1,-74.0121,40.7071,1000,7,1,1761752713,1762452370,0
LTE,310,260,23040,11638535,-1,-74.0119,40.7075,1000,1,1,1761752723,1761752723,0
NR,310,260,5898240,5427278136,-1,-74.0143,40.7064,1000,4,1,1761752753,1772468822,0
NR,310,260,5898240,5463245111,-1,-74.0114,40.7064,1000,1,1,1761753023,1761753023,0
NR,310,260,5898240,5428269368,-1,-74.0091,40.7063,1000,2,1,1761753558,1762452370,0
NR,310,260,5898240,4493377841,-1,-74.0081,40.7057,1000,1,1,1761753710,1761753710,0
LTE,310,260,23040,11719175,-1,-74.0075,40.7056,1000,1,1,1761753773,1761753773,0
NR,310,260,5898240,5456208173,-1,-74.0075,40.7055,1000,2,1,1761753773,1762452370,0
LTE,310,260,23040,32746510,-1,-74.0069,40.705,1000,2,1,1761753783,1762452370,0
NR,310,260,5827584,5490643247,-1,-74.0058,40.7029,1000,1,1,1761754133,1761754133,0
LTE,310,260,23042,11685896,-1,-73.9709,40.7548,8691,8,1,1762184347,1774323603,0
LTE,310,260,23040,14621443,-1,-74.0144,40.7028,1000,1,1,1762456948,1762456948,0
NR,310,410,1057824,16600219748,-1,-74.0141,40.7025,1000,1,1,1762456956,1762456956,0
NR,310,410,1057829,16681558065,-1,-74.0129,40.7025,1000,5,1,1762457033,1762570710,0
NR,310,410,1057829,16590781492,-1,-74.0127,40.7024,1000,1,1,1762457172,1762457172,0
LTE,310,260,23041,14572552,-1,-73.9916,40.7506,1000,1,1,1762455801,1762455801,0
LTE,310,260,23041,11602957,-1,-73.9916,40.7506,1000,1,1,1762456052,1762456052,0
LTE,310,260,23040,12118795,-1,-73.9916,40.7506,1000,1,1,1762456122,1762456122,0
LTE,310,260,23040,14610695,-1,-73.9916,40.7506,1000,1,1,1762456230,1762456230,0
LTE,310,260,23040,14610696,-1,-73.9916,40.7506,1000,1,1,1762456314,1762456314,0
LTE,310,260,23040,14622472,-1,-73.9916,40.7506,1000,1,1,1762456500,1762456500,0
LTE,310,260,23040,14621704,-1,-73.9916,40.7506,1000,1,1,1762456663,1762456663,0
LTE,310,260,23040,14621703,-1,-73.9916,40.7506,1000,1,1,1762456604,1762456604,0
LTE,310,260,23040,14621449,-1,-74.003,40.7266,2827,2,1,1762456794,1762570759,0
LTE,310,260,23040,33140237,-1,-74.0124,40.7023,1000,3,1,1762457169,1762570759,0
LTE,310,260,23040,11719176,-1,-74.0123,40.7023,1000,1,1,1762457199,1762457199,0
LTE,310,260,23040,11715075,-1,-73.9837,40.7238,1000,4,1,1762685302,1762901641,0
LTE,310,260,23040,11723527,-1,-73.9847,40.7244,1000,2,1,1762685226,1762901641,0
LTE,310,260,23040,11715074,-1,-73.9828,40.7233,1000,1,1,1762685448,1762685448,0
LTE,310,260,23040,11715073,-1,-73.9814,40.7228,1000,3,1,1762685484,1762901641,0
LTE,310,260,23040,11715079,-1,-73.9818,40.723,1000,2,1,1762685524,1762901641,0
LTE,310,260,23040,12081665,-1,-73.9804,40.7224,1000,1,1,1762685681,1762685681,0
LTE,310,260,23040,10569475,-1,-73.9796,40.7233,1000,3,1,1762685716,1762901641,0
LTE,310,260,23040,11082498,-1,-73.9923,40.7106,1000,3,1,1762883237,1763997843,0
LTE,310,260,23040,11723265,-1,-73.9938,40.7134,1000,4,1,1762883267,1763997843,0
NR,310,260,5898240,5588701205,-1,-73.9938,40.7134,1000,4,1,1762883267,1763997843,0
LTE,310,260,23040,11717890,-1,-73.9944,40.7143,1000,2,1,1762883287,1763997843,0
NR,310,260,5898240,5584867640,-1,-73.9944,40.7143,1000,2,1,1762883287,1763997843,0
LTE,310,260,23040,34513669,-1,-73.9946,40.7145,1000,1,1,1762883307,1762883307,0
LTE,310,260,23040,34513668,-1,-73.9946,40.7145,1000,1,1,1762883317,1762883317,0
LTE,310,260,23040,14628355,-1,-73.9946,40.7145,1000,1,1,1762883337,1762883337,0
LTE,310,260,23041,11604236,-1,-73.9894,40.7233,4965,2,1,1763900782,1765829531,0
NR,310,260,5898752,5569233197,-1,-73.9872,40.7382,6630,3,1,1763901112,1765829531,0
LTE,310,260,23040,12446211,-1,-74.001,40.7096,1000,3,1,1764263235,1764289389,0
LTE,310,260,23040,11681099,-1,-74.0019,40.7103,1000,3,1,1764263245,1764289389,0
LTE,310,260,23040,11681025,-1,-74.0022,40.7108,1000,10,1,1764263255,1764289389,0
LTE,310,260,23040,14387715,-1,-74.0005,40.7093,1000,2,1,1764263295,1764289389,0
LTE,310,260,23040,14496769,-1,-73.9742,40.7225,1000,4,1,1764263485,1764289389,0
LTE,310,260,23041,11237897,-1,-73.9742,40.733,1000,4,1,1764263565,1764289389,0
GSM,310,260,1,12345,-1,-74.006,40.7128,1000,1,1,1764509914,1764509914,0
NR,310,260,5898240,5456212279,-1,-73.992,40.7365,1000,4,1,1764078212,1773283941,0
LTE,310,260,23040,12034566,-1,-73.9915,40.7371,1000,2,1,1764769325,1765829538,0
LTE,310,260,2341,28400144,-1,-73.9871,40.7539,1000,1,1,1764777486,1764777486,0
NR,310,260,5898752,5620830210,-1,-73.9871,40.7539,1000,1,1,1764777516,1764777516,0
NR,310,260,5898752,5620830209,-1,-73.9871,40.7539,1000,1,1,1764777526,1764777526,0
LTE,310,260,23043,14322689,-1,-73.9871,40.7539,1000,1,1,1764777766,1764777766,0
LTE,310,260,23043,14322696,-1,-73.9912,40.7085,5059,3,1,1764777896,1771913881,0
LTE,310,260,23043,14322690,-1,-73.9912,40.7085,5059,3,1,1764777896,1771913881,0
LTE,310,260,23043,14322434,-1,-73.9915,40.7165,4181,2,1,1764778116,1770084724,0
LTE,310,260,23043,14322440,-1,-73.9871,40.7539,1000,1,1,1764778196,1764778196,0
LTE,310,260,23040,10571521,-1,-73.9911,40.7359,1000,1,1,1765538997,1765538997,0
NR,310,260,5898240,5444792623,-1,-73.9949,40.7056,1000,5,1,1763213842,1772464141,0
NR,310,260,5898240,5524271406,-1,-73.9969,40.7026,1000,5,1,1763213903,1766151400,0
NR,310,260,5898240,5372080130,-1,-73.9973,40.7007,1000,2,1,1763214663,1766151400,0
NR,310,260,5898240,5477851439,-1,-73.9997,40.7014,1000,3,1,1763214913,1772463361,0
NR,310,260,5898240,5506768918,-1,-73.9969,40.7001,1000,1,1,1763219053,1763219053,0
NR,310,260,5898496,4541002039,-1,-73.9795,40.7457,7550,11,1,1763222825,1771913883,0
NR,310,260,5898496,4541002030,-1,-73.9791,40.7526,1000,1,1,1763223000,1763223000,0
NR,310,260,5898496,4541009942,-1,-73.9814,40.7536,1000,1,1,1763223183,1763223183,0
NR,310,260,5898496,5566431535,-1,-73.9821,40.754,1000,3,1,1763223193,1766151401,0
NR,310,260,5898496,4582682935,-1,-73.9857,40.7531,1000,1,1,1763225233,1763225233,0
NR,310,260,5898496,5456204089,-1,-73.9858,40.7525,1000,2,1,1763225283,1766151401,0
NR,310,260,5898496,5456204079,-1,-73.986,40.7521,1000,1,1,1763225343,1763225343,0
NR,310,260,5898496,5380116782,-1,-73.9868,40.7512,1000,1,1,1763225496,1763225496,0
LTE,310,260,23041,32800003,-1,-73.9868,40.7511,1000,1,1,1763225503,1763225503,0
NR,310,260,5898496,5438845241,-1,-73.987,40.7511,1000,1,1,1763225517,1763225517,0
NR,310,260,5898496,5566751021,-1,-73.9882,40.7489,1000,1,1,1763225775,1763225775,0
NR,310,260,5898496,4528324910,-1,-73.9884,40.7488,1000,2,1,1763225813,1766151401,0
NR,310,260,5898496,5566751033,-1,-73.9891,40.7479,1000,1,1,1763225893,1763225893,0
NR,310,260,5898496,5409108279,-1,-73.9898,40.7472,1000,3,1,1763225933,1766151401,0
NR,310,260,5898496,5414269239,-1,-73.9904,40.7461,1000,5,1,1763226014,1766151401,0
NR,310,260,5898496,5414269240,-1,-73.9916,40.7445,1000,6,1,1763226173,1766151401,0
NR,310,260,5898496,5439193401,-1,-73.9918,40.7432,1000,2,1,1763226403,1766151401,0
NR,310,260,5898496,5439193391,-1,-73.9904,40.7428,1000,1,1,1763231040,1763231040,0
NR,310,260,5898496,5439193400,-1,-73.9893,40.7423,1000,2,1,1763231106,1766151401,0
NR,310,260,5898496,5530419512,-1,-73.989,40.7422,1000,1,1,1763231164,1763231164,0
NR,310,260,5898496,5372031288,-1,-73.9888,40.7421,1000,1,1,1763231174,1763231174,0
NR,310,260,5898496,5538898221,-1,-73.9889,40.742,1000,1,1,1763231184,1763231184,0
LTE,310,260,23041,10566146,-1,-73.9944,40.751,1000,3,1,1763310550,1766151403,0
LTE,310,410,2411,28444951,-1,-73.9804,40.716,1000,2,1,1768061537,1768860482,0
LTE,310,410,2411,28381961,-1,-73.9813,40.7163,1000,3,1,1768061547,1768860482,0
LTE,310,410,2411,28444937,-1,-73.9823,40.7166,1000,2,1,1768061567,1768860482,0
LTE,310,410,2411,29855411,-1,-73.983,40.7168,1000,2,1,1768061577,1768860482,0
LTE,310,410,2411,29855410,-1,-73.9841,40.7172,1000,3,1,1768061589,1768860482,0
LTE,310,410,2348,29863347,-1,-73.9907,40.7299,1000,3,1,1768062577,1768860482,0
LTE,310,410,2348,28557576,-1,-73.99,40.7297,1000,4,1,1768062637,1768860482,0
LTE,310,410,2348,28548374,-1,-73.989,40.7291,1000,1,1,1768062967,1768062967,0
LTE,310,410,2399,28627224,-1,-73.9887,40.7291,1000,4,1,1768062937,1768860482,0
LTE,310,410,2399,28627095,-1,-73.9884,40.7292,1000,3,1,1768063477,1768860482,0
LTE,310,410,2399,28627210,-1,-73.9887,40.729,1000,1,1,1768064588,1768064588,0
LTE,310,410,2348,28557205,-1,-73.9903,40.7294,1000,7,1,1768065298,1768860482,0
LTE,310,410,2348,28557271,-1,-73.9908,40.7302,1000,1,1,1768065588,1768065588,0
LTE,310,410,2399,29864114,-1,-73.9906,40.7309,1000,4,1,1768065598,1768860482,0
LTE,310,410,2348,28570834,-1,-73.9898,40.7343,1000,1,1,1768066818,1768066818,0
LTE,310,410,2411,28487959,-1,-73.9909,40.7217,2091,5,1,1768067038,1771242126,0
LTE,310,410,2411,28548758,-1,-73.9941,40.7197,1660,5,1,1768067048,1768860483,0
LTE,310,410,2411,28499094,-1,-73.9945,40.7127,1000,6,1,1768067068,1768860482,0
LTE,310,410,2411,28595978,-1,-73.9902,40.7067,1000,4,1,1768067148,1768860482,0
LTE,310,410,2411,28595976,-1,-73.9893,40.7055,1000,4,1,1768067168,1769778902,0
LTE,310,410,2411,28595927,-1,-73.9889,40.7046,1000,3,1,1768067188,1768860483,0
LTE,310,410,2411,28595928,-1,-73.988,40.7026,1000,8,1,1768067208,1768860483,0
LTE,310,410,2313,28333839,-1,-73.987,40.7009,1000,3,1,1768067258,1768860483,0
