Facility ID,Facility Name,Description,Short Description,Attribute Type,Attribute Value,Measure Value,Sub Type,County,Regional Office,Effective Date
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational O/P,0,,Chemung,Western Regional Office - Rochester,12/30/2008
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical O/P,0,,Chemung,Western Regional Office - Rochester,12/30/2008
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Chemung,Western Regional Office - Rochester,10/01/1990
124,Elcor Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology O/P,0,,Chemung,Western Regional Office - Rochester,12/30/2008
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Bed,RHCF,80,Permanent,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Chenango,Central New York Regional Office,02/01/1989
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Chenango,Central New York Regional Office,12/30/2008
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Chenango,Central New York Regional Office,12/30/2008
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Chenango,Central New York Regional Office,12/30/2008
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Chenango,Central New York Regional Office,08/21/1987
126,ChaseHealth Rehab and Residential Care,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Chenango,Central New York Regional Office,08/21/1987
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Bed,Coronary Care,3,Permanent,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Bed,Intensive Care,2,Permanent,Chenango,Central New York Regional Office,04/17/1987
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Bed,Maternity,7,Permanent,Chenango,Central New York Regional Office,11/23/1982
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Bed,Medical / Surgical,41,Permanent,Chenango,Central New York Regional Office,04/17/1987
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Bed,Pediatric,5,Permanent,Chenango,Central New York Regional Office,11/23/1982
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Ambulatory Surgery - Multi Specialty,0,,Chenango,Central New York Regional Office,12/30/2008
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Audiology  O/P,0,,Chenango,Central New York Regional Office,10/05/1984
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Clinical Laboratory Service,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Coronary Care,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Dental O/P,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Emergency Department,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Intensive Care,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Level I Perinatal Care,,Processing Stations,Chenango,Central New York Regional Office,07/08/2016
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Magnetic Resonance Imaging,0,,Chenango,Central New York Regional Office,06/27/2011
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Maternity,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Medical Services - Other Medical Specialties,0,,Chenango,Central New York Regional Office,06/01/2015
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Medical Services - Primary Care,0,,Chenango,Central New York Regional Office,07/14/2014
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Medical Social Services,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Medical/Surgical,0,,Chenango,Central New York Regional Office,04/17/1987
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Nuclear Medicine - Diagnostic,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Pediatric,0,,Chenango,Central New York Regional Office,11/23/1982
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Prenatal O/P,0,,Chenango,Central New York Regional Office,03/01/2006
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Radiology - Diagnostic,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Respiratory Care,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Swing Bed Program,0,,Chenango,Central New York Regional Office,02/07/1997
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Therapy - Occupational O/P,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Therapy - Physical O/P,0,,Chenango,Central New York Regional Office,08/01/1979
128,Chenango Memorial Hospital Inc,Hospital,HOSP,Service,Therapy - Speech Language Pathology,0,,Chenango,Central New York Regional Office,08/01/1979
130,Chenango County Department of Public Health,Diagnostic and Treatment Center,DTC,Service,Clinic Part Time Services,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Bed,RHCF,82,Permanent,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Chenango,Central New York Regional Office,02/01/1989
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Chenango,Central New York Regional Office,12/30/2008
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Chenango,Central New York Regional Office,12/30/2008
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Chenango,Central New York Regional Office,12/30/2008
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Chenango,Central New York Regional Office,02/01/1980
131,Valley View Manor Nursing Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Chenango,Central New York Regional Office,02/01/1980
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Bed,RHCF,242,Permanent,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Chenango,Central New York Regional Office,02/01/1989
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Chenango,Central New York Regional Office,12/30/2008
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Chenango,Central New York Regional Office,12/30/2008
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Chenango,Central New York Regional Office,12/30/2008
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Chenango,Central New York Regional Office,01/01/1991
133,NYS Veterans Home,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Chenango,Central New York Regional Office,01/01/1991
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Ambulance,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Ambulatory Surgery - Multi Specialty,0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Audiology  O/P,,Processing Stations,Clinton,Capital District Regional Office,08/05/2024
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Cardiac Catheterization - Adult Diagnostic,0,,Clinton,Capital District Regional Office,11/27/1990
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Cardiac Catheterization - Electrophysiology (EP),0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Cardiac Catheterization - Percutaneous Coronary Intervention (PCI),0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Clinical Laboratory Service,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Coronary Care,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,DSRIP Integrated Services (MH),,Processing Stations,Clinton,Capital District Regional Office,10/05/2017
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Emergency Department,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Intensive Care,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Level I Perinatal Care,,Processing Stations,Clinton,Capital District Regional Office,07/08/2016
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Linear Accelerator,0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Lithotripsy,0,,Clinton,Capital District Regional Office,07/24/1995
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Magnetic Resonance Imaging,0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Maternity,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Medical Services - Other Medical Specialties,0,,Clinton,Capital District Regional Office,06/01/2015
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Medical Services - Primary Care,0,,Clinton,Capital District Regional Office,07/14/2014
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Medical Social Services,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Medical/Surgical,0,,Clinton,Capital District Regional Office,03/05/2007
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Nuclear Medicine - Diagnostic,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Nuclear Medicine - Therapeutic,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Pediatric,0,,Clinton,Capital District Regional Office,05/27/1999
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Psychiatric,0,,Clinton,Capital District Regional Office,12/30/2008
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Radiology - Diagnostic,0,,Clinton,Capital District Regional Office,08/01/1979
135,The University of Vermont Health Network - Champlain Valley Physicians Hospital,Hospital,HOSP,Service,Radiology-Therapeutic,0,,Clinton,Capital District Regional Office,08/01/1979
