node_id,fail_freq,mean_fail_time_h,p50_fail_time_h,p95_fail_time_h,name,infra_type,borough,lat,lon,flood_extreme_2080_depth_m
subway_halsey_st_j,0.957,0.0,0,0,Halsey St,subway,Brooklyn,40.68637,-73.916559,0.2
telecom_cluster_03207,0.956,0.0,0,0,T-Mobile cluster,telecom,Queens,40.76505,-73.8395,0.8
telecom_cluster_03853,0.956,17.6,24,24,T-Mobile cluster,telecom,Bronx,40.8654,-73.9221,0.2
telecom_cluster_02980,0.956,0.2,0,0,T-Mobile cluster,telecom,Queens,40.7437,-73.8382,0.8
subway_6_av_l,0.956,0.0,0,0,6 Av,subway,Manhattan,40.737335,-73.996786,0.2
subway_18_av_d,0.956,0.0,0,0,18 Av,subway,Brooklyn,40.607954,-74.001736,0.2
subway_jay_st_metrotech_acf,0.956,0.0,0,0,Jay St-MetroTech,subway,Brooklyn,40.692338,-73.987342,0.2
telecom_cluster_01383,0.956,17.4,24,24,AT&T cluster,telecom,Manhattan,40.8562,-73.9329,0.2
telecom_cluster_02225,0.956,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.674528,-73.995072,0.8
telecom_cluster_02947,0.955,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.745625,-74.0083,0.8
subway_bronx_park_east_25,0.955,0.0,0,0,Bronx Park East,subway,Bronx,40.848828,-73.868457,0.2
subway_21_st_queensbridge_m,0.955,0.0,0,0,21 St-Queensbridge,subway,Manhattan,40.754203,-73.942836,0.2
telecom_cluster_03823,0.955,18.2,24,24,T-Mobile cluster,telecom,Bronx,40.85865,-73.90375,0.2
subway_23_st_1,0.955,0.0,0,0,23 St,subway,Manhattan,40.744081,-73.995657,0.2
telecom_cluster_03797,0.954,17.9,24,24,T-Mobile cluster,telecom,Manhattan,40.8565,-73.9326,0.2
telecom_cluster_03766,0.954,17.8,24,24,T-Mobile cluster,telecom,Bronx,40.849612,-73.92445,0.2
telecom_cluster_03674,0.954,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.834783,-73.950017,0.8
telecom_cluster_01868,0.953,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.630767,-74.1907,0.8
subway_west_farms_sq_e_tremont_av_25,0.953,0.0,0,0,West Farms Sq-E Tremont Av,subway,Bronx,40.840295,-73.880049,0.2
subway_25_av_d,0.953,0.0,0,0,25 Av,subway,Brooklyn,40.597704,-73.986829,0.2
telecom_cluster_01750,0.953,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6007,-73.9029,0.8
subway_49_st_nrw,0.953,0.0,0,0,49 St,subway,Manhattan,40.759901,-73.984139,0.2
subway_broadway_g,0.953,0.0,0,0,Broadway,subway,Manhattan,40.706092,-73.950308,0.2
telecom_cluster_01183,0.952,0.0,0,0,AT&T cluster,telecom,Manhattan,40.811133,-73.9347,0.8
telecom_cluster_02842,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.7361,-73.9533,0.0
telecom_cluster_03077,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.755158,-73.975037,0.0
telecom_cluster_00879,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7527,-73.964,0.0
telecom_cluster_03020,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.7477,-73.9619,0.0
telecom_cluster_02900,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.74125,-73.9536,0.0
telecom_cluster_00744,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.739967,-73.981133,0.0
telecom_cluster_00745,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7397,-73.9732,0.0
telecom_cluster_00703,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7356,-73.9551,0.0
telecom_cluster_03076,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.754804,-73.980037,0.0
subway_grand_central_42_st_456,0.952,6.0,6,6,Grand Central-42 St,subway,Manhattan,40.751776,-73.976848,0.0
subway_grand_central_42_st_7,0.952,6.0,6,6,Grand Central-42 St,subway,Manhattan,40.751431,-73.976041,0.0
telecom_cluster_03500,0.952,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.804269,-73.9308,0.8
subway_vernon_blvd_jackson_av_7,0.952,6.0,6,6,Vernon Blvd-Jackson Av,subway,Manhattan,40.742626,-73.953581,0.0
telecom_cluster_03015,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.750188,-73.985257,0.0
telecom_cluster_00790,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7446,-73.9746,0.0
telecom_cluster_00877,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.75376,-73.97472,0.0
telecom_cluster_01202,0.952,0.0,0,0,AT&T cluster,telecom,Manhattan,40.81475,-73.93395,0.8
subway_5_av_7,0.952,6.0,6,6,5 Av,subway,Manhattan,40.753821,-73.981963,0.0
subway_33_st_6,0.952,6.0,6,6,33 St,subway,Manhattan,40.746081,-73.982076,0.0
subway_grand_central_42_st_s,0.952,6.0,6,6,Grand Central-42 St,subway,Manhattan,40.752769,-73.979189,0.0
telecom_cluster_03078,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.75505,-73.971117,0.0
telecom_cluster_03571,0.952,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8155,-73.8,0.8
power_east_36th_street,0.952,6.0,6,6,East 36Th Street,power,Manhattan,40.744947,-73.971336,0.0
telecom_cluster_03018,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.749924,-73.968676,0.0
subway_28_st_6,0.952,6.0,6,6,28 St,subway,Manhattan,40.74307,-73.984264,0.0
telecom_cluster_00791,0.952,0.0,0,0,AT&T cluster,telecom,Manhattan,40.744367,-73.971033,0.8
telecom_cluster_00839,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.751175,-73.976575,0.0
telecom_cluster_03016,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.750914,-73.979778,0.0
telecom_cluster_00789,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.745125,-73.981375,0.0
telecom_cluster_00837,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.749617,-73.984917,0.0
telecom_cluster_00876,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.754389,-73.980433,0.0
telecom_cluster_03019,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.750956,-73.966038,0.0
telecom_cluster_00838,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7522,-73.9801,0.0
telecom_cluster_00840,0.952,24.0,24,24,AT&T cluster,telecom,Manhattan,40.7477,-73.9684,0.0
subway_42_st_bryant_pk_bdfm,0.952,6.0,6,6,42 St-Bryant Pk,subway,Manhattan,40.754222,-73.984569,0.0
telecom_cluster_02956,0.952,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.7449,-73.9638,0.0
telecom_cluster_00544,0.951,0.0,0,0,AT&T cluster,telecom,Queens,40.7156,-73.9299,0.8
subway_mosholu_pkwy_4,0.951,0.0,0,0,Mosholu Pkwy,subway,Bronx,40.87975,-73.884655,0.2
telecom_cluster_03214,0.951,0.0,0,0,T-Mobile cluster,telecom,Queens,40.765325,-73.758625,0.8
telecom_cluster_01703,0.951,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.5845,-73.9248,0.8
subway_23_st_ce,0.951,0.0,0,0,23 St,subway,Manhattan,40.745906,-73.998041,0.2
subway_116_st_23,0.95,0.0,0,0,116 St,subway,Manhattan,40.802098,-73.949625,0.2
telecom_cluster_01860,0.95,0.0,0,0,T-Mobile cluster,telecom,Queens,40.623,-73.8941,0.8
subway_canal_st_jz,0.95,0.0,0,0,Canal St,subway,Manhattan,40.718092,-73.999892,0.2
telecom_cluster_03187,0.95,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.765114,-74.00015,0.8
telecom_cluster_00292,0.95,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.679967,-74.014967,0.8
telecom_cluster_02812,0.949,0.3,0,0,T-Mobile cluster,telecom,Queens,40.730967,-73.839433,0.8
telecom_cluster_00293,0.948,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.68025,-74.0095,0.8
telecom_cluster_01668,0.948,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.5558,-74.2136,0.8
subway_rockaway_blvd_a,0.948,0.0,0,0,Rockaway Blvd,subway,Queens,40.680429,-73.843853,0.2
telecom_cluster_03617,0.947,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.825412,-73.934338,0.8
telecom_cluster_04011,0.947,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.89535,-73.86205,0.8
telecom_cluster_00021,0.947,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.579,-73.9724,0.8
telecom_cluster_00416,0.946,0.0,0,0,AT&T cluster,telecom,Manhattan,40.70098,-74.01168,0.8
fuel_station_unknown_gas_station_1067,0.946,1.0,0,6,Unknown Gas Station,fuel,Queens,40.594089,-73.789472,0.8
subway_30_av_nw,0.946,0.0,0,0,30 Av,subway,Queens,40.766779,-73.921479,0.2
telecom_cluster_03817,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8602,-73.9551,0.0
telecom_cluster_03882,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8685,-73.9249,0.0
telecom_cluster_03679,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.835332,-73.921508,0.0
telecom_cluster_03953,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.88595,-73.89545,0.0
telecom_cluster_03710,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.841375,-73.916812,0.0
telecom_cluster_01304,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.839433,-73.929333,0.0
telecom_cluster_03905,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.875667,-73.919633,0.0
subway_191_st_1,0.945,6.0,6,6,191 St,subway,Bronx,40.855225,-73.929412,0.0
telecom_cluster_03885,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8724,-73.9065,0.0
subway_168_st_ac,0.945,6.0,6,6,168 St,subway,Manhattan,40.840719,-73.939561,0.0
telecom_cluster_03908,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8747,-73.905375,0.0
telecom_cluster_01527,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8859,-73.8929,0.0
telecom_cluster_01465,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8695,-73.9207,0.0
water_riverdale_park,0.945,24.0,24,24,Riverdale Park,water,Bronx,40.890145,-73.918398,0.0
telecom_cluster_03949,0.945,24.0,24,24,T-Mobile cluster,telecom,Brooklyn,40.8832,-73.9343,0.0
telecom_cluster_03824,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.86155,-73.9019,0.0
telecom_cluster_01439,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8647,-73.9102,0.0
telecom_cluster_01489,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.87615,-73.90375,0.0
subway_kingsbridge_rd_4,0.945,6.0,6,6,Kingsbridge Rd,subway,Bronx,40.86776,-73.897174,0.0
telecom_cluster_03907,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.874025,-73.91085,0.0
fuel_station_171_0939,0.945,6.0,6,6,171 (Gulf),fuel,Bronx,40.894862,-73.882572,0.0
telecom_cluster_03820,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.860217,-73.926067,0.0
telecom_cluster_03737,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.845575,-73.9257,0.0
telecom_cluster_01329,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.845125,-73.9214,0.0
telecom_cluster_03881,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8682,-73.9315,0.0
subway_dyckman_st_a,0.945,6.0,6,6,Dyckman St,subway,Bronx,40.865491,-73.927271,0.0
telecom_cluster_04034,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.89955,-73.91575,0.0
telecom_cluster_04006,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8962,-73.916933,0.0
telecom_cluster_03799,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.854833,-73.919617,0.0
fuel_station_mobil_0579,0.945,6.0,6,6,Mobil (Mobil),fuel,Bronx,40.849292,-73.916529,0.0
subway_van_cortlandt_park_242_st_1,0.945,6.0,6,6,Van Cortlandt Park-242 St,subway,Bronx,40.889248,-73.898583,0.0
telecom_cluster_01402,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.85905,-73.9466,0.0
telecom_cluster_03951,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8852,-73.9215,0.0
telecom_cluster_01432,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8671,-73.9543,0.0
telecom_cluster_01438,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8671,-73.9143,0.0
fuel_station_sunoco_0834,0.945,6.0,6,6,Sunoco (Sunoco),fuel,Bronx,40.870447,-73.914813,0.0
telecom_cluster_03706,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8403,-73.94635,0.0
subway_mt_eden_av_4,0.945,6.0,6,6,Mt Eden Av,subway,Bronx,40.844434,-73.914685,0.0
telecom_cluster_01434,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8657,-73.9403,0.0
telecom_cluster_03764,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.848856,-73.939922,0.0
telecom_cluster_03733,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8442,-73.9539,0.0
telecom_cluster_03765,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.848167,-73.9363,0.0
telecom_cluster_03880,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8696,-73.9362,0.0
telecom_cluster_03677,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.835125,-73.931875,0.0
telecom_cluster_03767,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.852167,-73.9214,0.0
telecom_cluster_01403,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.858433,-73.929467,0.0
fuel_station_mobil_0808,0.945,6.0,6,6,Mobil (Mobil),fuel,Bronx,40.885598,-73.900104,0.0
subway_238_st_1,0.945,6.0,6,6,238 St,subway,Bronx,40.884667,-73.90087,0.0
telecom_cluster_03761,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8522,-73.9553,0.0
subway_inwood_207_st_a,0.945,6.0,6,6,Inwood-207 St,subway,Bronx,40.868072,-73.919899,0.0
telecom_cluster_01464,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8681,-73.9253,0.0
telecom_cluster_03904,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8731,-73.9518,0.0
telecom_cluster_01303,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.83895,-73.9328,0.0
subway_168_st_washington_hts_1,0.945,6.0,6,6,168 St-Washington Hts,subway,Manhattan,40.840556,-73.940133,0.0
fuel_station_bp_0180,0.945,6.0,6,6,BP (BP),fuel,Bronx,40.86611,-73.92839,0.0
fuel_station_shell_0116,0.945,6.0,6,6,Shell (Shell),fuel,Manhattan,40.845196,-73.938519,0.0
subway_burnside_av_4,0.945,6.0,6,6,Burnside Av,subway,Bronx,40.853453,-73.907684,0.0
telecom_cluster_01381,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8528,-73.9516,0.0
subway_175_st_a,0.945,6.0,6,6,175 St,subway,Manhattan,40.847391,-73.939704,0.0
fuel_station_mobil_0301,0.945,6.0,6,6,Mobil (Mobil),fuel,Manhattan,40.867054,-73.953874,0.0
fuel_station_unknown_gas_station_1151,0.945,6.0,6,6,Unknown Gas Station,fuel,Bronx,40.869163,-73.907342,0.0
telecom_cluster_01433,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8653,-73.9434,0.0
subway_207_st_1,0.945,6.0,6,6,207 St,subway,Bronx,40.864621,-73.918822,0.0
fuel_station_unknown_gas_station_0613,0.945,6.0,6,6,Unknown Gas Station,fuel,Bronx,40.847358,-73.912228,0.0
telecom_cluster_03977,0.945,24.0,24,24,T-Mobile cluster,telecom,Brooklyn,40.8917,-73.9388,0.0
telecom_cluster_03926,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.87828,-73.92142,0.0
telecom_cluster_01462,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.868,-73.9404,0.0
telecom_cluster_01598,0.945,24.0,24,24,AT&T cluster,telecom,Brooklyn,40.9022,-73.9364,0.0
telecom_cluster_03798,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.857067,-73.9305,0.0
telecom_cluster_03735,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.845675,-73.934733,0.0
subway_167_st_4,0.945,6.0,6,6,167 St,subway,Bronx,40.835537,-73.9214,0.0
water_jerome_park_harris_park_annex,0.945,24.0,24,24,Jerome Park/Harris Park Annex,water,Bronx,40.878134,-73.895075,0.0
telecom_cluster_01405,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.86135,-73.92115,0.0
telecom_cluster_01218,0.945,0.0,0,0,AT&T cluster,telecom,Manhattan,40.819833,-73.960067,0.8
telecom_cluster_01525,0.945,24.0,24,24,AT&T cluster,telecom,Brooklyn,40.8864,-73.9387,0.0
telecom_cluster_03794,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8544,-73.9547,0.0
telecom_cluster_03851,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.865912,-73.929588,0.0
telecom_cluster_03854,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.865275,-73.9106,0.0
telecom_cluster_01507,0.945,24.0,24,24,AT&T cluster,telecom,Brooklyn,40.8819,-73.9362,0.0
telecom_cluster_01359,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.848167,-73.935033,0.0
telecom_cluster_01325,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8446,-73.9446,0.0
water_pumping_station,0.945,24.0,24,24,Pumping Station,water,Bronx,40.893478,-73.906285,0.0
telecom_cluster_01361,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8504,-73.924625,0.0
telecom_cluster_01404,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8603,-73.924067,0.0
telecom_cluster_03796,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.855733,-73.945833,0.0
telecom_cluster_01461,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8716,-73.9525,0.0
telecom_cluster_01488,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8736,-73.9374,0.0
telecom_cluster_01382,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8574,-73.9449,0.0
telecom_cluster_03795,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8571,-73.9505,0.0
telecom_cluster_01435,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.865,-73.9282,0.0
telecom_cluster_03289,0.945,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7737,-73.9952,0.8
telecom_cluster_03879,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8703,-73.9375,0.0
telecom_cluster_01490,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8747,-73.90155,0.0
telecom_cluster_03707,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.83835,-73.935275,0.0
telecom_cluster_01326,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8474,-73.9344,0.0
telecom_cluster_01324,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.845667,-73.9503,0.0
telecom_cluster_03801,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.85554,-73.90586,0.0
telecom_cluster_03762,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.851175,-73.9495,0.0
telecom_cluster_01506,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8792,-73.9376,0.0
telecom_cluster_01282,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8346,-73.922,0.0
telecom_cluster_03678,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.834313,-73.923127,0.0
telecom_cluster_03850,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8636,-73.9344,0.0
telecom_cluster_01355,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.85124,-73.95366,0.0
hospital_north_central_bronx_hospital,0.945,48.0,48,48,North Central Bronx Hospital,hospital,Bronx,40.88046,-73.881093,0.0
telecom_cluster_03821,0.945,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.860767,-73.9215,0.8
hospital_montefiore_medical_center___henry___lucy,0.945,48.0,48,48,Montefiore Medical Center - Henry & Lucy Moses Div,hospital,Bronx,40.880428,-73.879895,0.0
telecom_cluster_00066,0.945,0.0,0,0,AT&T cluster,telecom,Staten Island,40.6216,-74.1807,0.8
telecom_cluster_03738,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8447,-73.9224,0.0
telecom_cluster_04004,0.945,24.0,24,24,T-Mobile cluster,telecom,Brooklyn,40.8929,-73.9413,0.0
telecom_cluster_03736,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.844638,-73.93075,0.0
telecom_cluster_01436,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.86505,-73.925,0.0
telecom_cluster_01440,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8647,-73.9016,0.0
telecom_cluster_01553,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8907,-73.8828,0.0
telecom_cluster_01486,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8754,-73.9505,0.0
telecom_cluster_03855,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.864758,-73.89975,0.0
telecom_cluster_01466,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8679,-73.9174,0.0
telecom_cluster_00238,0.945,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.6709,-73.99935,0.8
telecom_cluster_01487,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8737,-73.942,0.0
telecom_cluster_03852,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.86675,-73.92305,0.0
telecom_cluster_01463,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.86855,-73.93115,0.0
telecom_cluster_03877,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8699,-73.9533,0.0
telecom_cluster_03763,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.849157,-73.944986,0.0
telecom_cluster_03884,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.869912,-73.908788,0.0
telecom_cluster_03624,0.945,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.82414,-73.88516,0.8
telecom_cluster_01328,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.845775,-73.92455,0.0
telecom_cluster_01360,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8484,-73.9317,0.0
telecom_cluster_03878,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8694,-73.9478,0.0
telecom_cluster_03978,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8883,-73.9202,0.0
telecom_cluster_03849,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8657,-73.93795,0.0
telecom_cluster_01356,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.850583,-73.9492,0.0
telecom_cluster_03979,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8902,-73.889475,0.0
telecom_cluster_03927,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.878675,-73.903225,0.0
fuel_station_unknown_gas_station_0512,0.945,6.0,6,6,Unknown Gas Station,fuel,Manhattan,40.853577,-73.934387,0.0
subway_231_st_1,0.945,6.0,6,6,231 St,subway,Bronx,40.878856,-73.904834,0.0
telecom_cluster_01330,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.84455,-73.9145,0.0
telecom_cluster_01281,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8353,-73.9331,0.0
subway_215_st_1,0.945,6.0,6,6,215 St,subway,Bronx,40.869444,-73.915279,0.0
telecom_cluster_01327,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.845014,-73.929529,0.0
telecom_cluster_01380,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.85305,-73.9568,0.0
subway_marble_hill_225_st_1,0.945,6.0,6,6,Marble Hill-225 St,subway,Bronx,40.874561,-73.909831,0.0
fuel_station_unknown_gas_station_0739,0.945,6.0,6,6,Unknown Gas Station,fuel,Bronx,40.842122,-73.92288,0.0
telecom_cluster_03822,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.86018,-73.915127,0.0
fuel_station_unknown_gas_station_0985,0.945,6.0,6,6,Unknown Gas Station,fuel,Bronx,40.862994,-73.920241,0.0
fuel_station_unknown_gas_station_0612,0.945,6.0,6,6,Unknown Gas Station,fuel,Bronx,40.836851,-73.921632,0.0
subway_dyckman_st_1,0.945,6.0,6,6,Dyckman St,subway,Bronx,40.860531,-73.925536,0.0
subway_170_st_4,0.945,6.0,6,6,170 St,subway,Bronx,40.840075,-73.917791,0.0
subway_181_st_1,0.945,6.0,6,6,181 St,subway,Manhattan,40.849505,-73.933596,0.0
telecom_cluster_03734,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8447,-73.944,0.0
power_academy,0.945,6.0,6,6,Academy,power,Bronx,40.86002,-73.919142,0.0
subway_181_st_a,0.945,6.0,6,6,181 St,subway,Manhattan,40.851695,-73.937969,0.0
fuel_station_citgo_0819,0.945,6.0,6,6,Citgo (Citgo),fuel,Bronx,40.866939,-73.922712,0.0
fuel_station_bp_0366,0.945,6.0,6,6,BP (BP),fuel,Bronx,40.859938,-73.902536,0.0
telecom_cluster_03739,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.844444,-73.915056,0.0
telecom_cluster_01358,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.849,-73.940275,0.0
telecom_cluster_03818,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8587,-73.9378,0.0
telecom_cluster_01551,0.945,24.0,24,24,AT&T cluster,telecom,Brooklyn,40.8889,-73.9395,0.0
fuel_station_bp_0656,0.945,6.0,6,6,BP (BP),fuel,Bronx,40.866324,-73.91799,0.0
fuel_station_sunoco_0626,0.945,6.0,6,6,Sunoco (Sunoco),fuel,Bronx,40.845769,-73.914133,0.0
telecom_cluster_03709,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.838971,-73.918686,0.0
subway_fordham_rd_4,0.945,6.0,6,6,Fordham Rd,subway,Bronx,40.862803,-73.901034,0.0
telecom_cluster_04005,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8936,-73.918,0.0
telecom_cluster_03950,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8856,-73.9265,0.0
telecom_cluster_03708,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.840269,-73.930323,0.0
telecom_cluster_01357,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.849757,-73.945071,0.0
telecom_cluster_03705,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8402,-73.952,0.0
telecom_cluster_04033,0.945,24.0,24,24,T-Mobile cluster,telecom,Brooklyn,40.8984,-73.9382,0.0
